row_id,order_date,ship_date,ship_mode,customer_name,segment,city,state,region,category,sub_category,sales,quantity,discount,profit,year,shipping_days,ship_status
6958,2016-07-14,2016-07-19,Standard Class,Anemone Ratner,Consumer,Columbus,Georgia,South,Furniture,Furnishings,51.75,1,0.0,15.525,2016,5,Standard delivery
6959,2015-09-27,2015-09-29,Second Class,Rick Huthwaite,Home Office,San Francisco,California,West,Office Supplies,Storage,15.51,1,0.0,4.3428,2015,2,Fast delivery
6960,2015-09-27,2015-09-29,Second Class,Rick Huthwaite,Home Office,San Francisco,California,West,Office Supplies,Paper,146.82,3,0.0,73.41,2015,2,Fast delivery
6961,2015-09-27,2015-09-29,Second Class,Rick Huthwaite,Home Office,San Francisco,California,West,Office Supplies,Paper,12.96,2,0.0,6.2208,2015,2,Fast delivery
6962,2017-11-10,2017-11-10,Same Day,Thomas Brumley,Home Office,Riverside,California,West,Office Supplies,Art,7.8,3,0.0,2.106,2017,0,Fast delivery
6963,2016-07-16,2016-07-20,Second Class,Jonathan Doherty,Corporate,Columbia,South Carolina,South,Office Supplies,Envelopes,10.2,5,0.0,4.794,2016,4,Standard delivery
6964,2016-07-16,2016-07-20,Second Class,Jonathan Doherty,Corporate,Columbia,South Carolina,South,Office Supplies,Art,22.32,3,0.0,5.58,2016,4,Standard delivery
6965,2016-07-16,2016-07-20,Second Class,Jonathan Doherty,Corporate,Columbia,South Carolina,South,Office Supplies,Binders,24.1,5,0.0,11.086,2016,4,Standard delivery
6966,2016-07-16,2016-07-20,Second Class,Jonathan Doherty,Corporate,Columbia,South Carolina,South,Technology,Accessories,75.98,2,0.0,18.2352,2016,4,Standard delivery
6967,2016-07-16,2016-07-20,Second Class,Jonathan Doherty,Corporate,Columbia,South Carolina,South,Office Supplies,Binders,6.46,2,0.0,3.1654,2016,4,Standard delivery
6968,2016-07-16,2016-07-20,Second Class,Jonathan Doherty,Corporate,Columbia,South Carolina,South,Office Supplies,Paper,60.12,9,0.0,28.8576,2016,4,Standard delivery
6969,2015-10-16,2015-10-20,Second Class,Michael Paige,Corporate,New York City,New York,East,Technology,Phones,824.97,3,0.0,214.4922,2015,4,Standard delivery
6970,2016-01-10,2016-01-13,Second Class,Joy Bell-,Consumer,Longview,Washington,West,Furniture,Furnishings,24.85,5,0.0,7.7035,2016,3,Standard delivery
6971,2017-09-19,2017-09-25,Standard Class,Adrian Barton,Consumer,Phoenix,Arizona,West,Office Supplies,Storage,12.624,2,0.2,-2.5248,2017,6,Standard delivery
6972,2017-09-19,2017-09-25,Standard Class,Adrian Barton,Consumer,Phoenix,Arizona,West,Technology,Accessories,89.584,2,0.2,4.4792,2017,6,Standard delivery
6973,2017-09-19,2017-09-25,Standard Class,Adrian Barton,Consumer,Phoenix,Arizona,West,Technology,Phones,471.92,2,0.2,29.495,2017,6,Standard delivery
6974,2017-09-19,2017-09-25,Standard Class,Adrian Barton,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,18.18,4,0.7,-13.938,2017,6,Standard delivery
6975,2017-09-15,2017-09-19,Standard Class,Charles Crestani,Consumer,Houston,Texas,Central,Office Supplies,Art,31.744,2,0.2,8.3328,2017,4,Standard delivery
6976,2015-06-28,2015-07-02,Standard Class,Craig Yedwab,Corporate,Gilbert,Arizona,West,Office Supplies,Labels,5.904,2,0.2,1.9926,2015,4,Standard delivery
6977,2015-06-28,2015-07-02,Standard Class,Craig Yedwab,Corporate,Gilbert,Arizona,West,Furniture,Furnishings,621.76,4,0.2,46.632,2015,4,Standard delivery
6978,2016-11-25,2016-11-28,First Class,Emily Phan,Consumer,Jonesboro,Arkansas,South,Technology,Phones,59.98,2,0.0,17.994,2016,3,Standard delivery
6979,2017-11-25,2017-11-29,Second Class,Delfina Latchford,Consumer,Atlanta,Georgia,South,Office Supplies,Paper,48.87,9,0.0,23.9463,2017,4,Standard delivery
6980,2017-01-14,2017-01-19,Standard Class,Sean O'Donnell,Consumer,Los Angeles,California,West,Office Supplies,Paper,154.9,5,0.0,69.705,2017,5,Standard delivery
6981,2014-11-07,2014-11-08,First Class,Bart Pistole,Corporate,New York City,New York,East,Office Supplies,Fasteners,5.92,4,0.0,2.8416,2014,1,Fast delivery
6982,2014-11-07,2014-11-08,First Class,Bart Pistole,Corporate,New York City,New York,East,Office Supplies,Paper,30.18,3,0.0,13.8828,2014,1,Fast delivery
6983,2016-09-01,2016-09-05,Standard Class,Joseph Airdo,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,24.1,5,0.0,11.086,2016,4,Standard delivery
6984,2016-09-01,2016-09-05,Standard Class,Joseph Airdo,Consumer,Detroit,Michigan,Central,Technology,Phones,8.78,1,0.0,2.2828,2016,4,Standard delivery
6985,2016-09-01,2016-09-05,Standard Class,Joseph Airdo,Consumer,Detroit,Michigan,Central,Office Supplies,Appliances,376.74,4,0.1,71.162,2016,4,Standard delivery
6986,2016-09-01,2016-09-05,Standard Class,Joseph Airdo,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,29.52,4,0.0,14.4648,2016,4,Standard delivery
6987,2016-09-01,2016-09-05,Standard Class,Joseph Airdo,Consumer,Detroit,Michigan,Central,Office Supplies,Art,11.96,2,0.0,2.99,2016,4,Standard delivery
6988,2016-09-01,2016-09-05,Standard Class,Joseph Airdo,Consumer,Detroit,Michigan,Central,Office Supplies,Binders,26.4,5,0.0,12.672,2016,4,Standard delivery
6989,2017-11-11,2017-11-16,Second Class,Brenda Bowman,Corporate,Fort Lauderdale,Florida,South,Office Supplies,Appliances,1158.12,5,0.2,130.2885,2017,5,Standard delivery
6990,2017-12-11,2017-12-13,First Class,Dennis Kane,Consumer,Abilene,Texas,Central,Office Supplies,Appliances,1.392,2,0.8,-3.7584,2017,2,Fast delivery
6991,2015-11-08,2015-11-13,Second Class,Rob Haberlin,Consumer,Hampton,Virginia,South,Office Supplies,Appliances,44.43,3,0.0,18.6606,2015,5,Standard delivery
6992,2015-11-08,2015-11-13,Second Class,Rob Haberlin,Consumer,Hampton,Virginia,South,Technology,Phones,226.2,5,0.0,58.812,2015,5,Standard delivery
6993,2015-11-08,2015-11-13,Second Class,Rob Haberlin,Consumer,Hampton,Virginia,South,Furniture,Furnishings,186.54,3,0.0,41.0388,2015,5,Standard delivery
6994,2015-11-08,2015-11-13,Second Class,Rob Haberlin,Consumer,Hampton,Virginia,South,Office Supplies,Art,265.86,7,0.0,79.758,2015,5,Standard delivery
6995,2015-11-08,2015-11-13,Second Class,Rob Haberlin,Consumer,Hampton,Virginia,South,Office Supplies,Art,27.9,5,0.0,6.975,2015,5,Standard delivery
6996,2015-11-19,2015-11-26,Standard Class,Aleksandra Gannaway,Corporate,Las Vegas,Nevada,West,Office Supplies,Appliances,31.08,4,0.0,8.3916,2015,7,Delayed delivery
6997,2017-12-23,2017-12-25,Second Class,Jennifer Braxton,Corporate,Rockford,Illinois,Central,Office Supplies,Binders,13.84,4,0.8,-22.144,2017,2,Fast delivery
6998,2017-12-23,2017-12-25,Second Class,Jennifer Braxton,Corporate,Rockford,Illinois,Central,Office Supplies,Paper,175.872,4,0.2,63.7536,2017,2,Fast delivery
6999,2016-09-16,2016-09-22,Standard Class,Becky Castell,Home Office,Laguna Niguel,California,West,Office Supplies,Paper,12.96,2,0.0,6.3504,2016,6,Standard delivery
7000,2017-05-26,2017-05-29,First Class,Kimberly Carter,Corporate,Louisville,Kentucky,South,Office Supplies,Appliances,208.44,3,0.0,62.532,2017,3,Standard delivery
7001,2017-05-26,2017-05-29,First Class,Kimberly Carter,Corporate,Louisville,Kentucky,South,Office Supplies,Supplies,25.76,2,0.0,0.7728,2017,3,Standard delivery
7002,2015-03-30,2015-04-03,Standard Class,Daniel Raglin,Home Office,Normal,Illinois,Central,Furniture,Chairs,366.744,4,0.3,-110.0232,2015,4,Standard delivery
7003,2014-08-19,2014-08-21,Second Class,David Wiener,Corporate,Los Angeles,California,West,Furniture,Furnishings,289.24,7,0.0,26.0316,2014,2,Fast delivery
7004,2014-08-19,2014-08-21,Second Class,David Wiener,Corporate,Los Angeles,California,West,Office Supplies,Binders,69.456,2,0.2,22.5732,2014,2,Fast delivery
7005,2014-12-23,2014-12-28,Standard Class,Michelle Ellison,Corporate,Port Arthur,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8144,2014,5,Standard delivery
7006,2015-11-01,2015-11-05,Standard Class,Jeremy Farry,Consumer,New York City,New York,East,Furniture,Chairs,205.164,2,0.1,13.6776,2015,4,Standard delivery
7007,2014-12-15,2014-12-21,Standard Class,Sung Pak,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,8.544,2,0.6,-7.476,2014,6,Standard delivery
7008,2015-08-21,2015-08-25,Standard Class,Katherine Nockton,Corporate,Springfield,Ohio,East,Office Supplies,Binders,12.828,2,0.7,-8.9796,2015,4,Standard delivery
7009,2015-08-21,2015-08-25,Standard Class,Katherine Nockton,Corporate,Springfield,Ohio,East,Furniture,Chairs,598.458,3,0.3,-42.747,2015,4,Standard delivery
7010,2015-08-21,2015-08-25,Standard Class,Katherine Nockton,Corporate,Springfield,Ohio,East,Furniture,Furnishings,25.984,1,0.2,-3.8976,2015,4,Standard delivery
7011,2014-05-23,2014-05-27,Standard Class,Greg Tran,Consumer,New York City,New York,East,Office Supplies,Binders,17.96,5,0.2,5.837,2014,4,Standard delivery
7012,2014-05-23,2014-05-27,Standard Class,Greg Tran,Consumer,New York City,New York,East,Office Supplies,Supplies,5.04,2,0.0,0.1512,2014,4,Standard delivery
7013,2014-05-23,2014-05-27,Standard Class,Greg Tran,Consumer,New York City,New York,East,Office Supplies,Appliances,208.16,1,0.0,56.2032,2014,4,Standard delivery
7014,2017-12-09,2017-12-11,Second Class,Daniel Byrd,Home Office,Salinas,California,West,Furniture,Bookcases,148.257,3,0.15,15.6978,2017,2,Fast delivery
7015,2014-03-11,2014-03-13,Second Class,Filia McAdams,Corporate,Richmond,Kentucky,South,Office Supplies,Appliances,146.76,3,0.0,38.1576,2014,2,Fast delivery
7016,2014-03-11,2014-03-13,Second Class,Filia McAdams,Corporate,Richmond,Kentucky,South,Technology,Accessories,32.96,2,0.0,14.1728,2014,2,Fast delivery
7017,2014-03-11,2014-03-13,Second Class,Filia McAdams,Corporate,Richmond,Kentucky,South,Technology,Phones,587.97,3,0.0,164.6316,2014,2,Fast delivery
7018,2014-03-11,2014-03-13,Second Class,Filia McAdams,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,14.94,3,0.0,7.0218,2014,2,Fast delivery
7019,2016-06-23,2016-06-27,Second Class,Sally Matthias,Consumer,New York City,New York,East,Office Supplies,Labels,25.83,7,0.0,12.1401,2016,4,Standard delivery
7020,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,Denver,Colorado,West,Office Supplies,Paper,15.552,3,0.2,5.4432,2014,4,Standard delivery
7021,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,Denver,Colorado,West,Office Supplies,Supplies,6.8,1,0.2,0.51,2014,4,Standard delivery
7022,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,Denver,Colorado,West,Furniture,Furnishings,4.224,3,0.2,1.2672,2014,4,Standard delivery
7023,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,Denver,Colorado,West,Technology,Phones,143.64,9,0.2,10.773,2014,4,Standard delivery
7024,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,Denver,Colorado,West,Office Supplies,Paper,31.104,6,0.2,10.8864,2014,4,Standard delivery
7025,2014-08-23,2014-08-27,Standard Class,Arthur Prichep,Consumer,Denver,Colorado,West,Office Supplies,Paper,223.056,9,0.2,69.705,2014,4,Standard delivery
7026,2017-02-06,2017-02-12,Standard Class,Sibella Parks,Corporate,New York City,New York,East,Technology,Phones,227.46,6,0.0,65.9634,2017,6,Standard delivery
7027,2017-02-06,2017-02-12,Standard Class,Sibella Parks,Corporate,New York City,New York,East,Office Supplies,Binders,46.24,4,0.2,15.606,2017,6,Standard delivery
7028,2017-01-29,2017-02-05,Standard Class,Rob Dowd,Consumer,New York City,New York,East,Office Supplies,Labels,5.22,2,0.0,2.4012,2017,7,Delayed delivery
7029,2016-12-20,2016-12-23,Second Class,Matt Collins,Consumer,Fremont,Nebraska,Central,Office Supplies,Paper,33.9,5,0.0,15.594,2016,3,Standard delivery
7030,2016-11-11,2016-11-16,Standard Class,Edward Becker,Corporate,New York City,New York,East,Office Supplies,Storage,28.14,3,0.0,7.8792,2016,5,Standard delivery
7031,2016-11-11,2016-11-16,Standard Class,Edward Becker,Corporate,New York City,New York,East,Technology,Accessories,36.0,2,0.0,6.48,2016,5,Standard delivery
7032,2016-11-11,2016-11-16,Standard Class,Edward Becker,Corporate,New York City,New York,East,Office Supplies,Art,92.94,3,0.0,25.0938,2016,5,Standard delivery
7033,2016-11-11,2016-11-16,Standard Class,Edward Becker,Corporate,New York City,New York,East,Furniture,Chairs,245.646,3,0.1,8.1882,2016,5,Standard delivery
7034,2016-11-11,2016-11-16,Standard Class,Edward Becker,Corporate,New York City,New York,East,Office Supplies,Binders,55.008,3,0.2,17.19,2016,5,Standard delivery
7035,2016-11-11,2016-11-16,Standard Class,Edward Becker,Corporate,New York City,New York,East,Office Supplies,Binders,35.232,3,0.2,11.4504,2016,5,Standard delivery
7036,2017-11-09,2017-11-13,Standard Class,Jim Epp,Corporate,San Diego,California,West,Furniture,Chairs,523.392,3,0.2,52.3392,2017,4,Standard delivery
7037,2014-05-02,2014-05-04,Second Class,Cari Schnelling,Consumer,Lakeland,Florida,South,Technology,Copiers,479.984,2,0.2,89.997,2014,2,Fast delivery
7038,2017-09-22,2017-09-27,Standard Class,Peter Bühler,Consumer,Smyrna,Georgia,South,Office Supplies,Paper,12.96,2,0.0,6.2208,2017,5,Standard delivery
7039,2017-09-22,2017-09-27,Standard Class,Peter Bühler,Consumer,Smyrna,Georgia,South,Office Supplies,Art,17.94,3,0.0,6.4584,2017,5,Standard delivery
7040,2017-12-17,2017-12-23,Standard Class,Annie Thurman,Consumer,New York City,New York,East,Office Supplies,Storage,166.72,2,0.0,41.68,2017,6,Standard delivery
7041,2017-12-17,2017-12-23,Standard Class,Annie Thurman,Consumer,New York City,New York,East,Office Supplies,Binders,24.816,3,0.2,8.3754,2017,6,Standard delivery
7042,2017-12-17,2017-12-23,Standard Class,Annie Thurman,Consumer,New York City,New York,East,Furniture,Furnishings,124.36,2,0.0,27.3592,2017,6,Standard delivery
7043,2017-07-18,2017-07-23,Standard Class,Seth Vernon,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,599.97,5,0.4,69.9965,2017,5,Standard delivery
7044,2017-07-18,2017-07-23,Standard Class,Seth Vernon,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,198.744,4,0.3,-14.196,2017,5,Standard delivery
7045,2017-07-18,2017-07-23,Standard Class,Seth Vernon,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,9.184,2,0.2,1.148,2017,5,Standard delivery
7046,2016-11-03,2016-11-09,Standard Class,Patrick Jones,Corporate,Dallas,Texas,Central,Office Supplies,Paper,9.248,2,0.2,3.3524,2016,6,Standard delivery
7047,2014-04-08,2014-04-12,Standard Class,Nathan Mautz,Home Office,Concord,California,West,Furniture,Tables,99.592,1,0.2,2.4898,2014,4,Standard delivery
7048,2014-04-08,2014-04-12,Standard Class,Nathan Mautz,Home Office,Concord,California,West,Technology,Accessories,399.96,4,0.0,139.986,2014,4,Standard delivery
7049,2016-08-14,2016-08-16,First Class,Toby Ritter,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,15.552,3,0.2,5.4432,2016,2,Fast delivery
7050,2014-09-25,2014-09-30,Standard Class,Barry Franz,Home Office,Aurora,Colorado,West,Office Supplies,Art,14.576,2,0.2,2.3686,2014,5,Standard delivery
7051,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Binders,209.6,5,0.2,68.12,2016,0,Fast delivery
7052,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Art,23.32,2,0.0,6.0632,2016,0,Fast delivery
7053,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Paper,30.98,1,0.0,13.941,2016,0,Fast delivery
7054,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Technology,Accessories,119.96,4,0.0,25.1916,2016,0,Fast delivery
7055,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Furniture,Chairs,363.92,5,0.2,-31.843,2016,0,Fast delivery
7056,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Binders,35.808,3,0.2,11.19,2016,0,Fast delivery
7057,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Binders,122.688,9,0.2,39.8736,2016,0,Fast delivery
7058,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Furniture,Tables,892.136,7,0.2,111.517,2016,0,Fast delivery
7059,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Storage,50.22,3,0.0,2.0088,2016,0,Fast delivery
7060,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Appliances,83.42,2,0.0,24.1918,2016,0,Fast delivery
7061,2016-12-11,2016-12-11,Same Day,William Brown,Consumer,Anaheim,California,West,Office Supplies,Binders,5.872,2,0.2,2.1286,2016,0,Fast delivery
7062,2015-02-03,2015-02-05,Second Class,Ken Heidel,Corporate,Pleasant Grove,Utah,West,Office Supplies,Binders,12.144,3,0.2,4.0986,2015,2,Fast delivery
7063,2016-12-29,2016-12-31,Second Class,Ken Lonsdale,Consumer,Springfield,Oregon,West,Office Supplies,Envelopes,27.792,3,0.2,10.422,2016,2,Fast delivery
7064,2017-08-31,2017-09-05,Standard Class,Michael Granlund,Home Office,Salem,Oregon,West,Office Supplies,Supplies,6.208,2,0.2,0.6984,2017,5,Standard delivery
7065,2017-02-04,2017-02-09,Standard Class,Jay Fein,Consumer,Rochester,New York,East,Office Supplies,Appliances,32.67,3,0.0,8.4942,2017,5,Standard delivery
7066,2014-12-06,2014-12-08,First Class,Roland Schwarz,Corporate,Los Angeles,California,West,Office Supplies,Storage,1261.33,7,0.0,327.9458,2014,2,Fast delivery
7067,2016-05-30,2016-06-03,Standard Class,Nancy Lomonaco,Home Office,Los Angeles,California,West,Office Supplies,Paper,38.88,6,0.0,18.6624,2016,4,Standard delivery
7068,2016-05-21,2016-05-26,Standard Class,Alejandro Savely,Corporate,Dallas,Texas,Central,Office Supplies,Binders,1.964,2,0.8,-3.2406,2016,5,Standard delivery
7069,2016-05-21,2016-05-26,Standard Class,Alejandro Savely,Corporate,Dallas,Texas,Central,Office Supplies,Paper,82.656,9,0.2,30.996,2016,5,Standard delivery
7070,2014-08-09,2014-08-14,Standard Class,Gene McClure,Consumer,Fresno,California,West,Office Supplies,Paper,5.98,1,0.0,2.691,2014,5,Standard delivery
7071,2016-09-05,2016-09-10,Second Class,Stephanie Ulpright,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,9.248,2,0.2,3.3524,2016,5,Standard delivery
7072,2016-07-23,2016-07-28,Standard Class,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Art,4.448,2,0.2,0.3336,2016,5,Standard delivery
7073,2016-07-23,2016-07-28,Standard Class,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Paper,5.184,1,0.2,1.8144,2016,5,Standard delivery
7074,2016-07-23,2016-07-28,Standard Class,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Art,175.92,5,0.2,15.393,2016,5,Standard delivery
7075,2016-07-23,2016-07-28,Standard Class,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Binders,4.752,4,0.8,-8.316,2016,5,Standard delivery
7076,2016-07-23,2016-07-28,Standard Class,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,Office Supplies,Supplies,13.344,2,0.2,1.0008,2016,5,Standard delivery
7077,2016-05-12,2016-05-17,Standard Class,Jill Matthias,Consumer,Seattle,Washington,West,Office Supplies,Envelopes,54.9,5,0.0,26.901,2016,5,Standard delivery
7078,2016-09-02,2016-09-06,Standard Class,Joe Elijah,Consumer,Charlotte,North Carolina,South,Office Supplies,Binders,22.911,7,0.7,-17.5651,2016,4,Standard delivery
7079,2016-09-02,2016-09-06,Standard Class,Joe Elijah,Consumer,Charlotte,North Carolina,South,Office Supplies,Appliances,309.456,9,0.2,34.8138,2016,4,Standard delivery
7080,2016-09-02,2016-09-06,Standard Class,Joe Elijah,Consumer,Charlotte,North Carolina,South,Office Supplies,Art,19.456,4,0.2,3.4048,2016,4,Standard delivery
7081,2016-09-02,2016-09-06,Standard Class,Joe Elijah,Consumer,Charlotte,North Carolina,South,Furniture,Tables,472.518,3,0.4,-149.6307,2016,4,Standard delivery
